Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Tract, %",Internet Access Score,"Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Tract, %",Spend Growth Score,"Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Tract, %"
,13121011303,Fulton County,Georgia,2024,44.0,40,49,38.0,33.0,42,35.0,-51.4,31.0,27.3,64,6.4,17.0,61.6,55.0,92.6,32.0,49.6,43.0,28,58.0,39.0,-10.0,22.0,,22.0,-50.2,23.0,2.1,61.0,70.0,91.0,3.5,52.0,58.0,46.0,71.0,38.9,44.0,,40.0,85.8,72.0,38.0,54.0,29.8,16.0,88.8
,13063040302,Clayton County,Georgia,2020,52.0,64,39,54.0,70.0,38,84.0,13.6,56.0,51.7,26,1.8,62.0,75.5,11.0,66.3,51.0,56.2,54.0,69,39.0,69.0,16.4,73.0,,64.0,26.4,51.0,3.5,8.0,10.0,59.0,22.3,46.0,52.0,39.0,32.0,10.9,72.0,,10.0,64.8,87.0,35.6,57.0,28.1,2.0,77.8
,13063040302,Clayton County,Georgia,2021,50.0,62,37,55.0,68.0,42,75.0,6.2,61.0,69.2,26,1.8,68.0,77.8,16.0,77.4,59.0,59.2,49.0,57,41.0,78.0,21.2,67.0,,26.0,-7.5,36.0,3.9,24.0,32.0,64.0,23.4,44.0,60.0,29.0,51.0,20.8,70.0,,12.0,69.2,74.0,37.4,,,1.0,74.7
,13063040302,Clayton County,Georgia,2022,40.0,49,32,36.0,36.0,37,61.0,1.2,12.0,-21.3,26,1.8,55.0,74.3,18.0,81.2,49.0,56.1,48.0,58,38.0,54.0,-14.6,47.0,,74.0,106.5,15.0,2.3,26.0,33.0,73.0,26.3,38.0,54.0,21.0,61.0,31.8,47.0,,11.0,68.5,50.0,41.2,,,1.0,73.7
,13063040302,Clayton County,Georgia,2023,35.0,39,31,31.0,32.0,30,53.0,-1.5,11.0,-15.2,26,1.8,31.0,66.8,11.0,79.2,54.0,58.2,36.0,35,38.0,56.0,30.7,24.0,,26.0,-23.4,15.0,1.7,26.0,33.0,73.0,25.6,37.0,50.0,24.0,59.0,32.2,40.0,,12.0,70.8,58.0,40.3,,,1.0,74.6
,13063040302,Clayton County,Georgia,2024,38.0,41,35,31.0,32.0,30,53.0,-1.5,11.0,-15.2,26,1.8,31.0,66.8,11.0,79.2,54.0,58.2,46.0,40,52.0,59.0,-4.3,34.0,,26.0,-23.4,35.0,2.7,26.0,33.0,95.0,4.6,38.0,51.0,24.0,59.0,32.2,43.0,,12.0,70.8,58.0,40.3,,,1.0,74.6
,13121005501,Fulton County,Georgia,2020,48.0,53,42,56.0,48.0,63,23.0,-2.3,73.0,206.1,76,9.5,95.0,85.0,10.0,65.4,72.0,65.1,53.0,66,40.0,77.0,59.6,49.0,,71.0,46.5,59.0,4.0,41.0,51.0,19.0,13.9,34.0,46.0,22.0,64.0,25.4,29.0,,6.0,57.2,4.0,54.9,68.0,32.5,12.0,86.6
,13121005501,Fulton County,Georgia,2021,44.0,51,38,63.0,60.0,66,65.0,11.3,56.0,53.2,76,9.5,88.0,83.7,18.0,78.7,83.0,70.7,36.0,40,33.0,13.0,-26.7,65.0,,41.0,6.3,33.0,3.6,50.0,59.0,17.0,13.4,33.0,52.0,14.0,62.0,25.3,42.0,,3.0,50.5,8.0,51.8,27.0,18.3,18.0,89.5
,13121005501,Fulton County,Georgia,2022,45.0,44,46,65.0,64.0,66,70.0,24.3,59.0,67.7,76,9.5,87.0,82.8,15.0,79.8,86.0,72.5,44.0,30,58.0,23.0,-27.3,4.0,,63.0,47.8,70.0,7.5,78.0,84.0,25.0,15.9,26.0,38.0,14.0,57.0,23.7,18.0,,2.0,49.1,5.0,54.0,31.0,19.6,20.0,89.8
,13121005501,Fulton County,Georgia,2023,47.0,55,39,68.0,70.0,66,70.0,26.8,70.0,163.8,76,9.5,88.0,83.0,30.0,87.3,72.0,66.1,50.0,59,42.0,77.0,110.0,49.0,,52.0,-1.0,26.0,2.4,78.0,84.0,22.0,14.9,22.0,36.0,8.0,54.0,24.3,18.0,,1.0,44.3,10.0,50.9,5.0,7.4,16.0,88.5
,13121005501,Fulton County,Georgia,2024,49.0,58,40,68.0,70.0,66,70.0,26.8,70.0,163.8,76,9.5,88.0,83.0,30.0,87.3,72.0,66.1,46.0,45,46.0,37.0,-8.3,45.0,,52.0,-1.0,,,78.0,84.0,13.0,0.4,33.0,58.0,8.0,54.0,24.3,63.0,,1.0,44.3,10.0,50.9,5.0,7.4,16.0,88.5
,13089020300,DeKalb County,Georgia,2020,66.0,62,70,76.0,80.0,72,73.0,11.0,87.0,84.6,79,10.6,85.0,81.3,71.0,90.2,55.0,57.8,60.0,40,81.0,57.0,9.8,16.0,,46.0,-1.4,91.0,7.8,98.0,99.0,54.0,21.5,60.0,65.0,56.0,61.0,11.0,69.0,,60.0,90.2,37.0,43.8,61.0,29.8,64.0,95.7
,13089020300,DeKalb County,Georgia,2021,72.0,74,71,78.0,80.0,75,73.0,10.2,86.0,85.2,79,10.6,91.0,84.7,81.0,95.1,49.0,55.1,74.0,69,78.0,70.0,14.4,63.0,,75.0,20.1,92.0,12.6,93.0,95.0,48.0,20.2,66.0,72.0,60.0,72.0,16.9,71.0,,84.0,95.7,41.0,42.7,59.0,31.4,56.0,95.7
,13089020300,DeKalb County,Georgia,2022,66.0,63,69,77.0,75.0,79,69.0,7.8,81.0,72.6,79,10.6,87.0,83.1,94.0,98.2,57.0,58.8,58.0,40,75.0,35.0,-23.3,35.0,,50.0,9.0,87.0,11.4,88.0,92.0,50.0,21.1,64.0,75.0,54.0,77.0,20.6,73.0,,62.0,91.6,41.0,42.8,69.0,36.9,45.0,94.3
,13089020300,DeKalb County,Georgia,2023,62.0,58,66,71.0,65.0,77,61.0,4.5,69.0,64.9,79,10.6,85.0,81.7,86.0,97.1,59.0,60.3,66.0,64,69.0,65.0,41.8,76.0,,50.0,-16.5,68.0,5.4,88.0,92.0,50.0,20.7,50.0,46.0,53.0,77.0,23.3,15.0,,65.0,92.1,37.0,43.7,60.0,32.6,51.0,95.1
,13089020300,DeKalb County,Georgia,2024,56.0,48,65,71.0,65.0,77,61.0,4.5,69.0,64.9,79,10.6,85.0,81.7,86.0,97.1,59.0,60.3,50.0,35,64.0,45.0,-8.0,10.0,,50.0,-16.5,80.0,6.8,88.0,92.0,24.0,0.7,48.0,44.0,53.0,77.0,23.3,10.0,,65.0,92.1,37.0,43.7,60.0,32.6,51.0,95.1
,13121005800,Fulton County,Georgia,2020,37.0,47,27,34.0,36.0,32,5.0,-12.4,68.0,180.9,48,3.9,26.0,66.4,12.0,67.5,44.0,53.6,46.0,62,29.0,72.0,20.7,50.0,,64.0,22.1,17.0,1.8,15.0,20.0,54.0,21.5,32.0,44.0,20.0,69.0,47.9,18.0,,6.0,58.2,20.0,47.3,53.0,26.4,1.0,75.1
,13121005800,Fulton County,Georgia,2021,40.0,40,39,40.0,35.0,44,3.0,-26.1,67.0,177.2,48,3.9,39.0,70.3,20.0,79.7,69.0,63.6,38.0,42,33.0,33.0,-2.7,70.0,,22.0,-14.5,10.0,1.9,28.0,36.0,60.0,22.6,41.0,42.0,40.0,69.0,54.6,16.0,,28.0,81.1,26.0,45.7,91.0,55.8,13.0,87.6
,13121005800,Fulton County,Georgia,2022,48.0,52,45,39.0,38.0,40,8.0,-30.5,68.0,257.6,48,3.9,37.0,69.4,31.0,86.0,43.0,53.6,46.0,47,46.0,40.0,-20.4,28.0,,72.0,60.6,15.0,2.3,60.0,69.0,63.0,23.7,59.0,70.0,48.0,69.0,71.6,70.0,,38.0,85.4,44.0,42.3,97.0,75.5,11.0,86.4
,13121005800,Fulton County,Georgia,2023,40.0,39,42,41.0,38.0,44,11.0,-28.1,66.0,178.1,48,3.9,48.0,71.6,47.0,91.2,31.0,48.9,38.0,31,45.0,45.0,22.1,20.0,,27.0,-27.2,17.0,1.9,60.0,69.0,57.0,22.2,44.0,49.0,38.0,69.0,62.8,29.0,,27.0,80.9,29.0,45.3,85.0,49.5,10.0,85.8
,13121005800,Fulton County,Georgia,2024,42.0,41,44,41.0,38.0,44,11.0,-28.1,66.0,178.1,48,3.9,48.0,71.6,47.0,91.2,31.0,48.9,38.0,25,50.0,34.0,-11.4,13.0,,27.0,-27.2,24.0,2.2,60.0,69.0,66.0,1.8,49.0,60.0,38.0,69.0,62.8,51.0,,27.0,80.9,29.0,45.3,85.0,49.5,10.0,85.8
,13121009601,Fulton County,Georgia,2020,61.0,53,69,60.0,54.0,67,61.0,9.1,48.0,28.0,17,1.1,75.0,78.6,90.0,94.9,87.0,72.7,60.0,48,71.0,60.0,5.4,44.0,,39.0,-9.8,27.0,2.3,100.0,100.0,85.0,29.3,64.0,58.0,70.0,41.0,1.5,76.0,,65.0,91.3,53.0,41.2,95.0,54.6,67.0,96.0
,13121009601,Fulton County,Georgia,2021,67.0,64,70,65.0,64.0,66,66.0,12.6,62.0,53.1,17,1.1,92.0,85.0,79.0,94.7,75.0,66.0,74.0,73,75.0,42.0,-4.6,86.0,,92.0,56.5,42.0,4.4,100.0,100.0,83.0,28.9,63.0,56.0,70.0,54.0,9.3,58.0,,66.0,92.4,46.0,42.0,98.0,81.9,71.0,97.1
,13121009601,Fulton County,Georgia,2022,66.0,61,70,68.0,68.0,67,69.0,20.9,66.0,71.7,17,1.1,88.0,83.2,88.0,97.0,74.0,66.4,60.0,51,69.0,60.0,-17.0,55.0,,38.0,-5.2,23.0,2.9,100.0,100.0,85.0,30.2,68.0,63.0,73.0,56.0,10.6,70.0,,76.0,94.3,50.0,41.2,98.0,87.8,69.0,96.9
,13121009601,Fulton County,Georgia,2023,64.0,60,68,68.0,70.0,66,70.0,25.1,71.0,116.8,17,1.1,94.0,85.5,81.0,96.4,73.0,66.4,60.0,51,70.0,70.0,34.5,35.0,,49.0,-20.1,22.0,2.2,100.0,100.0,87.0,30.6,64.0,59.0,68.0,52.0,10.2,66.0,,67.0,92.4,33.0,44.4,98.0,85.5,75.0,97.5
,13121009601,Fulton County,Georgia,2024,62.0,58,67,68.0,70.0,66,70.0,25.1,71.0,116.8,17,1.1,94.0,85.5,81.0,96.4,73.0,66.4,54.0,43,66.0,42.0,-13.0,38.0,,49.0,-20.1,5.0,1.0,100.0,100.0,92.0,3.7,65.0,62.0,68.0,52.0,10.2,73.0,,67.0,92.4,33.0,44.4,98.0,85.5,75.0,97.5
,13121009403,Fulton County,Georgia,2020,60.0,65,54,48.0,60.0,37,51.0,0.2,69.0,88.0,24,1.6,25.0,66.1,22.0,74.0,77.0,67.5,60.0,57,62.0,67.0,9.0,46.0,,58.0,5.2,13.0,1.6,88.0,92.0,86.0,29.7,70.0,78.0,62.0,76.0,25.1,81.0,,53.0,88.3,60.0,40.1,95.0,55.9,40.0,92.9
,13121009403,Fulton County,Georgia,2021,50.0,49,50,30.0,20.0,40,27.0,-15.6,12.0,-36.9,24,1.6,30.0,67.5,28.0,83.3,79.0,68.2,70.0,68,73.0,47.0,-1.6,82.0,,74.0,16.7,37.0,4.0,95.0,96.0,86.0,29.9,49.0,60.0,38.0,76.0,27.7,45.0,,29.0,81.4,61.0,39.5,,,25.0,91.3
,13121009403,Fulton County,Georgia,2022,47.0,46,48,27.0,18.0,36,24.0,-38.6,13.0,-28.4,24,1.6,14.0,61.1,29.0,85.5,78.0,68.4,64.0,53,74.0,42.0,-26.3,47.0,,69.0,24.4,41.0,4.3,95.0,97.0,86.0,30.4,50.0,66.0,33.0,74.0,27.4,57.0,,31.0,82.6,53.0,40.8,,,15.0,88.3
,13121009403,Fulton County,Georgia,2023,44.0,41,47,30.0,18.0,41,23.0,-64.5,14.0,-15.5,24,1.6,17.0,61.4,36.0,88.8,88.0,74.7,57.0,50,64.0,80.0,45.9,40.0,,30.0,-67.1,17.0,1.9,95.0,97.0,81.0,28.2,44.0,54.0,35.0,62.0,22.3,46.0,,39.0,85.5,63.0,39.4,,,3.0,79.1
,13121009403,Fulton County,Georgia,2024,44.0,37,50,30.0,18.0,41,23.0,-64.5,14.0,-15.5,24,1.6,17.0,61.4,36.0,88.8,88.0,74.7,59.0,44,74.0,62.0,-6.3,39.0,,30.0,-67.1,36.0,2.8,95.0,97.0,91.0,3.5,42.0,49.0,35.0,62.0,22.3,36.0,,39.0,85.5,63.0,39.4,,,3.0,79.1
,13121001600,Fulton County,Georgia,2020,60.0,55,66,62.0,58.0,67,43.0,3.0,72.0,95.3,78,10.2,57.0,74.3,59.0,87.3,75.0,66.4,56.0,50,63.0,55.0,5.4,32.0,,63.0,10.2,33.0,2.6,100.0,100.0,55.0,21.7,62.0,56.0,68.0,85.0,23.4,27.0,,90.0,96.2,24.0,46.4,84.0,41.8,76.0,96.8
,13121001600,Fulton County,Georgia,2021,70.0,69,72,63.0,57.0,69,41.0,1.1,73.0,118.9,78,10.2,75.0,79.6,44.0,87.8,80.0,68.8,69.0,69,69.0,67.0,8.3,87.0,,53.0,1.9,47.0,4.7,100.0,100.0,60.0,22.6,78.0,80.0,77.0,93.0,36.8,67.0,,97.0,98.5,33.0,44.3,,,100.0,100.0
,13121001600,Fulton County,Georgia,2022,66.0,55,76,62.0,48.0,77,39.0,0.2,57.0,53.2,78,10.2,96.0,87.2,45.0,89.7,90.0,75.5,58.0,44,71.0,48.0,-20.1,48.0,,35.0,-4.8,51.0,5.2,100.0,100.0,62.0,23.5,77.0,74.0,80.0,94.0,41.5,53.0,,100.0,100.0,41.0,42.8,,,100.0,100.0
,13121001600,Fulton County,Georgia,2023,64.0,54,74,62.0,54.0,70,44.0,1.8,63.0,90.6,78,10.2,77.0,79.4,43.0,90.3,83.0,71.7,57.0,43,71.0,43.0,12.6,43.0,,42.0,-24.8,59.0,4.6,100.0,100.0,55.0,21.8,74.0,66.0,81.0,92.0,40.8,39.0,,100.0,100.0,47.0,41.9,,,96.0,99.5
,13121001600,Fulton County,Georgia,2024,68.0,63,72,62.0,54.0,70,44.0,1.8,63.0,90.6,78,10.2,77.0,79.4,43.0,90.3,83.0,71.7,61.0,56,66.0,75.0,0.0,50.0,,42.0,-24.8,54.0,3.9,100.0,100.0,44.0,1.1,80.0,80.0,81.0,92.0,40.8,67.0,,100.0,100.0,47.0,41.9,,,96.0,99.5
,13121010114,Fulton County,Georgia,2020,59.0,68,50,52.0,61.0,44,43.0,-3.9,79.0,49.3,14,0.9,28.0,67.0,47.0,84.1,88.0,73.4,63.0,65,61.0,90.0,38.7,45.0,,60.0,6.2,12.0,1.5,97.0,98.0,75.0,26.0,62.0,78.0,46.0,92.0,41.0,65.0,,67.0,91.8,4.0,54.6,68.0,32.8,44.0,93.4
,13121010114,Fulton County,Georgia,2021,60.0,58,61,44.0,33.0,56,34.0,-16.9,32.0,-47.3,14,0.9,57.0,75.0,61.0,91.4,93.0,78.4,62.0,60,65.0,76.0,12.2,36.0,,69.0,12.4,27.0,3.2,98.0,99.0,69.0,24.7,72.0,82.0,61.0,86.0,28.5,77.0,,82.0,95.4,21.0,47.0,88.0,51.6,53.0,95.3
,13121010114,Fulton County,Georgia,2022,56.0,56,57,47.0,34.0,60,35.0,-31.4,34.0,-29.6,14,0.9,62.0,76.0,70.0,94.0,94.0,79.3,56.0,57,56.0,93.0,80.1,32.0,,47.0,4.1,6.0,1.5,98.0,99.0,63.0,23.7,66.0,77.0,54.0,82.0,27.0,72.0,,72.0,93.6,11.0,50.6,81.0,44.6,54.0,95.4
,13121010114,Fulton County,Georgia,2023,48.0,39,58,48.0,34.0,62,34.0,-49.4,33.0,-28.0,14,0.9,61.0,75.0,79.0,96.1,93.0,79.0,44.0,32,55.0,32.0,-27.4,29.0,,34.0,-52.7,9.0,1.4,98.0,99.0,58.0,22.4,55.0,52.0,58.0,70.0,21.4,34.0,,69.0,92.8,21.0,47.3,91.0,57.8,51.0,95.2
,13121010114,Fulton County,Georgia,2024,58.0,57,60,48.0,34.0,62,34.0,-49.4,33.0,-28.0,14,0.9,61.0,75.0,79.0,96.1,93.0,79.0,61.0,61,61.0,92.0,39.4,58.0,,34.0,-52.7,5.0,1.0,98.0,99.0,80.0,2.4,66.0,75.0,58.0,70.0,21.4,80.0,,69.0,92.8,21.0,47.3,91.0,57.8,51.0,95.2
,13089023101,DeKalb County,Georgia,2020,48.0,55,40,40.0,46.0,34,43.0,-1.0,50.0,34.6,41,3.1,39.0,70.2,20.0,73.1,38.0,51.1,52.0,59,45.0,80.0,31.0,66.0,,30.0,0.0,64.0,4.4,22.0,29.0,49.0,20.4,50.0,60.0,41.0,67.0,24.8,52.0,,34.0,81.7,51.0,41.6,76.0,36.9,3.0,81.0
,13089023101,DeKalb County,Georgia,2021,48.0,55,42,48.0,60.0,35,50.0,-1.1,70.0,88.2,41,3.1,36.0,69.4,23.0,81.2,40.0,51.5,46.0,42,49.0,38.0,-0.9,32.0,,55.0,18.3,62.0,6.2,27.0,35.0,58.0,22.1,52.0,64.0,41.0,65.0,25.2,63.0,,47.0,87.9,49.0,41.5,61.0,32.5,6.0,83.4
,13089023101,DeKalb County,Georgia,2022,50.0,60,41,46.0,56.0,36,41.0,-4.9,70.0,102.2,41,3.1,30.0,67.3,25.0,84.3,46.0,54.9,50.0,58,43.0,86.0,135.4,24.0,,65.0,49.5,34.0,3.8,45.0,54.0,51.0,21.3,56.0,66.0,45.0,65.0,26.8,66.0,,56.0,90.4,47.0,41.7,70.0,37.0,7.0,84.2
,13089023101,DeKalb County,Georgia,2023,44.0,42,47,44.0,53.0,36,38.0,-7.1,68.0,115.7,41,3.1,25.0,64.7,33.0,88.1,44.0,54.2,44.0,35,52.0,22.0,-41.4,36.0,,48.0,-4.8,58.0,4.5,45.0,54.0,53.0,21.3,46.0,38.0,53.0,60.0,26.7,15.0,,71.0,93.3,58.0,40.2,73.0,39.7,9.0,85.8
,13089023101,DeKalb County,Georgia,2024,48.0,51,45,44.0,53.0,36,38.0,-7.1,68.0,115.7,41,3.1,25.0,64.7,33.0,88.1,44.0,54.2,53.0,61,45.0,85.0,51.9,51.0,,48.0,-4.8,31.0,2.5,45.0,54.0,60.0,1.5,46.0,40.0,53.0,60.0,26.7,21.0,,71.0,93.3,58.0,40.2,73.0,39.7,9.0,85.8
,13121004100,Fulton County,Georgia,2020,48.0,57,38,53.0,62.0,44,55.0,7.2,69.0,382.9,52,4.4,51.0,73.0,43.0,82.8,32.0,48.5,42.0,51,33.0,67.0,22.6,61.0,,25.0,-7.3,,,27.0,35.0,39.0,18.4,48.0,59.0,38.0,69.0,47.8,49.0,,18.0,72.4,44.0,42.6,86.0,43.5,6.0,83.6
,13121004100,Fulton County,Georgia,2021,44.0,58,30,50.0,62.0,38,54.0,5.5,69.0,417.1,52,4.4,28.0,67.0,44.0,87.7,30.0,47.4,34.0,50,19.0,23.0,-4.6,66.0,,60.0,19.6,7.0,1.6,11.0,14.0,38.0,18.2,48.0,62.0,34.0,70.0,65.9,55.0,,49.0,88.6,62.0,39.3,1.0,4.8,23.0,90.8
,13121004100,Fulton County,Georgia,2022,42.0,51,34,48.0,60.0,36,50.0,4.3,69.0,449.5,52,4.4,27.0,66.3,31.0,86.0,34.0,49.6,36.0,41,30.0,39.0,-17.7,14.0,,69.0,52.5,,,26.0,33.0,34.0,17.9,44.0,51.0,36.0,70.0,70.2,32.0,,54.0,89.8,35.0,43.9,,,20.0,89.8
,13121004100,Fulton County,Georgia,2023,42.0,53,31,48.0,60.0,35,50.0,4.5,69.0,542.2,52,4.4,23.0,63.9,18.0,83.1,48.0,55.9,38.0,45,30.0,70.0,64.7,15.0,,51.0,-5.1,,,26.0,33.0,33.0,17.2,40.0,54.0,27.0,69.0,61.6,39.0,,29.0,81.7,35.0,44.1,19.0,14.9,24.0,90.9
,13121004100,Fulton County,Georgia,2024,40.0,44,35,48.0,60.0,35,50.0,4.5,69.0,542.2,52,4.4,23.0,63.9,18.0,83.1,48.0,55.9,38.0,32,43.0,33.0,-9.5,13.0,,51.0,-5.1,,,26.0,33.0,60.0,1.5,34.0,40.0,27.0,69.0,61.6,12.0,,29.0,81.7,35.0,44.1,19.0,14.9,24.0,90.9
,13121007706,Fulton County,Georgia,2020,48.0,63,34,46.0,60.0,33,67.0,1.8,54.0,35.0,39,2.9,53.0,73.5,16.0,70.2,25.0,45.5,58.0,74,42.0,90.0,37.3,71.0,,60.0,10.6,24.0,2.2,14.0,19.0,89.0,31.0,40.0,54.0,27.0,41.0,10.7,66.0,,19.0,73.2,53.0,41.1,20.0,14.2,17.0,88.3
,13121007706,Fulton County,Georgia,2021,48.0,51,44,28.0,26.0,29,34.0,-21.7,17.0,-36.5,39,2.9,20.0,64.1,28.0,83.2,,,61.0,65,57.0,36.0,-7.3,73.0,,86.0,64.0,51.0,5.1,34.0,43.0,87.0,30.4,54.0,63.0,46.0,61.0,20.9,65.0,,31.0,82.2,82.0,35.8,,,25.0,91.2
,13121007706,Fulton County,Georgia,2022,46.0,48,43,33.0,26.0,40,33.0,-44.5,20.0,-19.8,39,2.9,44.0,71.4,19.0,81.6,60.0,60.2,64.0,63,65.0,43.0,-24.2,66.0,,80.0,56.5,69.0,7.4,37.0,46.0,90.0,32.3,40.0,56.0,25.0,69.0,28.7,43.0,,23.0,78.6,47.0,41.7,,,5.0,82.4
,13121007706,Fulton County,Georgia,2023,44.0,44,44,35.0,33.0,37,33.0,-66.1,,,39,2.9,36.0,68.5,15.0,81.5,58.0,59.8,59.0,52,66.0,69.0,35.6,65.0,,23.0,-69.9,72.0,5.9,37.0,46.0,90.0,32.1,38.0,48.0,28.0,67.0,30.0,28.0,,45.0,87.3,39.0,43.4,,,1.0,73.6
,13121007706,Fulton County,Georgia,2024,41.0,37,45,35.0,33.0,37,33.0,-66.1,,,39,2.9,36.0,68.5,15.0,81.5,58.0,59.8,50.0,29,70.0,34.0,-17.6,29.0,,23.0,-69.9,75.0,6.0,37.0,46.0,98.0,6.2,38.0,49.0,28.0,67.0,30.0,31.0,,45.0,87.3,39.0,43.4,,,1.0,73.6
,13121008904,Fulton County,Georgia,2020,66.0,65,66,70.0,76.0,64,73.0,7.6,78.0,60.5,48,3.9,48.0,72.3,91.0,95.2,70.0,64.3,72.0,56,89.0,69.0,12.5,25.0,,75.0,17.8,84.0,6.5,98.0,99.0,84.0,29.1,54.0,62.0,45.0,91.0,30.0,33.0,,70.0,92.3,26.0,45.9,9.0,8.0,76.0,96.9
,13121008904,Fulton County,Georgia,2021,63.0,59,67,50.0,32.0,69,31.0,-9.3,34.0,-12.8,48,3.9,68.0,77.7,97.0,98.6,63.0,60.8,72.0,60,83.0,38.0,-3.9,72.0,,69.0,13.3,67.0,6.8,98.0,98.0,84.0,29.1,67.0,84.0,50.0,89.0,29.7,78.0,,83.0,95.4,46.0,41.9,,,22.0,90.6
,13121008904,Fulton County,Georgia,2022,61.0,56,66,48.0,30.0,67,26.0,-29.3,34.0,-8.0,48,3.9,70.0,78.1,97.0,98.9,54.0,57.9,68.0,54,83.0,62.0,-13.6,52.0,,47.0,5.1,67.0,7.1,96.0,97.0,86.0,30.6,66.0,84.0,48.0,76.0,20.7,91.0,,84.0,95.7,43.0,42.4,,,18.0,89.4
,13121008904,Fulton County,Georgia,2023,54.0,44,65,48.0,29.0,68,25.0,-48.6,33.0,-1.3,48,3.9,74.0,78.4,93.0,98.3,59.0,60.3,59.0,38,80.0,65.0,34.6,19.0,,31.0,-57.2,60.0,4.7,96.0,97.0,85.0,29.5,57.0,66.0,48.0,72.0,21.0,61.0,,93.0,97.3,32.0,44.6,,,18.0,89.4
,13121008904,Fulton County,Georgia,2024,56.0,49,63,48.0,29.0,68,25.0,-48.6,33.0,-1.3,48,3.9,74.0,78.4,93.0,98.3,59.0,60.3,58.0,45,72.0,43.0,-10.5,60.0,,31.0,-57.2,54.0,3.9,96.0,97.0,66.0,1.8,60.0,73.0,48.0,72.0,21.0,74.0,,93.0,97.3,32.0,44.6,,,18.0,89.4
,13121001500,Fulton County,Georgia,2020,62.0,60,63,70.0,65.0,75,72.0,8.2,58.0,26.3,71,8.1,82.0,80.4,66.0,89.0,82.0,69.7,66.0,52,79.0,66.0,8.9,42.0,,47.0,-1.6,70.0,4.8,98.0,99.0,68.0,24.3,48.0,62.0,35.0,58.0,9.7,67.0,,43.0,85.2,2.0,57.3,36.0,20.4,60.0,95.3
,13121001500,Fulton County,Georgia,2021,56.0,50,63,48.0,26.0,70,23.0,-14.0,30.0,-26.7,71,8.1,39.0,70.4,91.0,97.0,78.0,67.9,75.0,65,85.0,55.0,2.4,67.0,,74.0,17.6,81.0,9.0,99.0,99.0,76.0,26.5,46.0,60.0,33.0,82.0,22.2,38.0,,65.0,92.1,2.0,57.3,,,32.0,92.5
,13121001500,Fulton County,Georgia,2022,54.0,47,61,46.0,26.0,67,21.0,-33.4,31.0,-18.4,71,8.1,49.0,72.5,76.0,95.1,71.0,64.8,70.0,62,79.0,91.0,30.2,55.0,,41.0,-0.9,63.0,6.5,96.0,97.0,79.0,27.8,46.0,54.0,37.0,68.0,15.9,41.0,,83.0,95.5,1.0,59.3,,,28.0,91.7
,13121001500,Fulton County,Georgia,2023,50.0,39,62,46.0,28.0,65,20.0,-52.0,36.0,11.8,71,8.1,52.0,72.8,73.0,95.3,63.0,61.8,60.0,37,83.0,33.0,-27.2,45.0,,34.0,-51.0,76.0,6.5,96.0,97.0,78.0,27.2,46.0,52.0,39.0,70.0,19.3,35.0,,91.0,96.9,2.0,59.2,,,24.0,91.0
,13121001500,Fulton County,Georgia,2024,55.0,47,63,46.0,28.0,65,20.0,-52.0,36.0,11.8,71,8.1,52.0,72.8,73.0,95.3,63.0,61.8,72.0,57,86.0,93.0,33.3,43.0,,34.0,-51.0,69.0,5.2,96.0,97.0,92.0,3.7,47.0,55.0,39.0,70.0,19.3,40.0,,91.0,96.9,2.0,59.2,,,24.0,91.0
,13121010800,Fulton County,Georgia,2020,46.0,41,52,38.0,38.0,38,53.0,-0.7,22.0,0.1,24,1.6,43.0,71.2,17.0,70.9,69.0,63.8,68.0,59,76.0,69.0,9.4,34.0,,75.0,23.0,77.0,5.5,60.0,70.0,92.0,33.0,34.0,26.0,41.0,22.0,2.1,31.0,,28.0,78.7,78.0,37.4,53.0,26.5,6.0,83.5
,13121010800,Fulton County,Georgia,2021,52.0,42,62,40.0,28.0,51,32.0,-18.2,25.0,0.0,24,1.6,56.0,74.7,46.0,88.2,79.0,68.4,76.0,67,86.0,66.0,5.5,84.0,,50.0,1.6,82.0,9.2,84.0,89.0,92.0,33.0,40.0,31.0,50.0,24.0,4.6,38.0,,23.0,78.1,95.0,32.0,76.0,40.8,7.0,84.3
